STATION,LAT,LON,ELEV(M),X,Y,Z,TEMP,DAY_OF_YEAR
727440,47.169,-88.489,333.8,114550.45029,-4342644.43267,4654802.78948,65.3,100
727444,47.049,-91.745,329.2,-132582.665562,-4351907.33219,4645719.15257,59.9,100
727445,46.533,-90.133,374.9,-10203.8359806,-4395757.04098,4606476.83292,67.6,100
727449,46.419,-92.804,328.0,-215486.755966,-4399651.69649,4597715.45401,62.8,100
727450,46.837,-92.183,436.8,-166505.596595,-4368049.11611,4629706.3498,59.9,100
727452,47.842,-96.621,274.0,-494520.176179,-4260336.14059,4705306.28797,40.0,100
727453,46.901,-95.068,437.1,-385686.222439,-4348960.28233,4634571.04813,49.3,100
727454,47.838,-90.383,548.0,-28673.1215717,-4289358.69909,4705210.86075,58.2,100
727455,47.386,-92.839,412.1,-214289.102028,-4321173.41549,4671228.99135,51.4,100
727456,46.722,-92.043,185.9,-156157.958647,-4377581.86273,4620768.3986,50.2,100
727457,46.833,-95.883,425.8,-448071.302013,-4348514.60875,4629394.10612,44.7,100
727458,47.211,-93.51,413.0,-265754.662692,-4332640.37302,4658034.21165,52.3,100
727459,47.817,-91.833,443.8,-137257.44827,-4288919.43942,4703565.92564,55.7,100
727466,44.986,-96.043,329.8,-475728.899922,-4493813.24805,4486481.27418,55.6,100
727467,49.318,-94.903,329.2,-356055.215446,-4150650.71824,4813936.17507,39.0,100
727468,47.783,-93.65,411.2,-273355.465379,-4285184.03617,4701002.27374,51.4,100
727469,47.747,-90.344,185.9,-25796.9797681,-4296628.79332,4698144.8388,48.2,100
727470,48.561,-93.398,360.6,-250682.697311,-4221959.14639,4758659.95907,50.0,100
727473,48.267,-92.483,341.1,-184288.765804,-4249841.94871,4736944.88889,51.0,100
727474,47.424,-92.498,420.3,-188432.361276,-4319270.42513,4674094.60341,55.0,100
727475,45.886,-93.272,308.5,-253854.168613,-4440390.51211,4556657.86648,64.9,100
727476,48.717,-94.6,329.8,-338147.003174,-4202771.96232,4770100.79084,42.0,100
727477,48.856,-95.697,322.8,-417392.670594,-4183951.94746,4780280.52804,41.7,100
727478,48.753,-96.943,249.6,-509310.471137,-4182394.63608,4772681.01741,39.9,100
727486,48.154,-94.517,360.0,-335749.183587,-4249975.80954,4728585.27825,43.5,100
727497,46.99,-94.204,406.6,-319532.527964,-4347050.15219,4641303.85523,50.9,100
727503,45.559,-93.265,288.0,-254792.962031,-4466387.75808,4531268.55298,70.6,100
727504,46.548,-93.677,367.0,-281830.2202,-4385506.62008,4607618.09195,56.9,100
727505,47.593,-95.775,389.2,-433631.511571,-4287629.89087,4686764.45171,41.6,100
727506,43.913,-95.109,429.8,-409855.714397,-4584210.44386,4401430.97561,63.5,100
727507,45.332,-95.651,316.7,-442286.885093,-4469819.32146,4513587.90443,53.9,100
727508,46.725,-94.382,394.7,-334677.730331,-4367462.17483,4621149.04504,51.3,100
727514,46.381,-94.806,392.3,-369314.351629,-4392530.82844,4594848.86824,52.6,100
727515,45.306,-96.424,335.3,-502780.256334,-4465500.4407,4511569.18575,51.0,100
727517,44.756,-94.081,302.4,-322878.823044,-4525434.6469,4468346.95251,62.8,100
727530,46.925,-96.811,274.3,-517543.186146,-4333171.58374,4636274.82724,43.5,100
727533,45.78,-96.545,312.4,-507921.454233,-4427053.23027,4548451.34531,48.2,100
727535,46.926,-98.669,455.4,-657769.894355,-4314155.34994,4636483.04203,42.2,100
727550,47.5,-94.933,424.3,-371235.457209,-4301164.04795,4679810.57276,46.8,100
727555,48.067,-96.183,339.9,-459941.406083,-4245564.65274,4722110.83873,39.5,100
727556,47.249,-91.416,331.9,-107188.594201,-4336302.01971,4660843.63172,58.5,100
727566,43.665,-92.933,375.8,-236474.948881,-4615472.05658,4381500.73427,65.5,100
727570,47.943,-97.184,256.6,-535315.1626,-4246993.36181,4712823.68088,39.1,100
727573,48.117,-98.9,439.2,-660046.222787,-4214967.03139,4725898.42991,38.1,100
727575,47.967,-97.4,278.3,-551068.733495,-4242994.21734,4714627.03401,39.9,100
727584,46.014,-102.655,824.5,-972227.145635,-4329965.97094,4566921.6117,42.9,100
727630,46.799,-102.797,786.4,-968949.702288,-4265881.90462,4627070.19104,43.6,100
727640,46.783,-100.757,503.2,-816687.972958,-4298753.42207,4625645.86847,43.0,100
727670,48.174,-103.637,579.7,-1004781.46348,-4141564.83397,4730232.39975,46.2,100
727675,48.417,-101.35,508.1,-834731.808261,-4158534.77234,4748157.00254,41.3,100
727676,48.255,-101.273,507.5,-831773.221189,-4172851.22243,4736180.67037,42.2,100
727677,47.646,-101.439,582.8,-853842.532107,-4219760.87471,4690879.74076,41.8,100
727680,48.214,-106.621,696.5,-1218090.72364,-4080540.75998,4733284.68629,47.8,100
727684,47.326,-106.948,811.4,-1262695.15531,-4143535.9623,4667003.28981,49.6,100
727686,48.094,-105.574,605.3,-1145977.9715,-4111634.45398,4724314.18204,49.3,100
727687,47.717,-104.183,603.5,-1053451.47063,-4168399.98524,4696210.23585,46.6,100
727690,48.603,-112.375,1169.8,-1608861.13131,-3908229.02219,4762356.88849,44.4,100
727700,45.258,-112.554,1585.0,-1725374.08194,-4154342.82521,4508703.11642,39.3,100
727720,46.606,-111.964,1166.8,-1642122.05558,-4071758.65488,4612631.34789,46.6,100
727730,46.921,-114.093,972.9,-1781782.22076,-3984529.98919,4636481.37443,45.6,100
727740,45.965,-112.501,1678.2,-1700060.20681,-4104105.80599,4563750.75149,40.9,100
727750,47.473,-111.382,1116.8,-1574944.25413,-4022503.45039,4678292.22711,44.0,100
727755,47.517,-111.183,1058.3,-1559646.12213,-4024549.10622,4681554.92664,45.1,100
727760,47.45,-111.383,1130.5,-1575704.92281,-4024239.35564,4676573.17396,44.0,100
727770,48.543,-109.763,787.9,-1430689.35353,-3981958.89483,4757655.17357,48.5,100
727790,48.304,-114.264,901.3,-1746969.19084,-3875598.69881,4740101.02766,48.5,100
727810,46.568,-120.543,324.3,-2232410.06052,-3783384.47921,4609115.91879,59.3,100
727815,47.277,-121.337,1206.7,-2254992.42398,-3703421.33905,4663598.94543,37.1,100
727825,47.398,-120.201,374.6,-2175866.01628,-3738362.04527,4672104.63267,57.1,100
727827,47.208,-119.319,364.5,-2125662.00242,-3784943.61793,4657772.03653,57.9,100
727830,46.375,-117.016,437.7,-2002533.57806,-3927481.7127,4594421.57493,54.6,100
727834,47.767,-116.817,703.2,-1937840.33986,-3833445.17459,4700022.84938,50.0,100
727845,46.267,-119.117,124.1,-2149292.92834,-3858822.49671,4585903.53353,58.4,100
727846,46.095,-118.287,355.4,-2099782.84651,-3901840.54849,4572832.52227,55.0,100
727850,47.622,-117.528,717.2,-1990775.86127,-3819686.16851,4689180.72277,49.9,100
727855,47.633,-117.65,750.1,-1998495.54418,-3814657.74685,4690029.37107,49.6,100
727856,47.683,-117.321,595.3,-1974624.45989,-3822326.76416,4693659.76086,51.5,100
727857,46.744,-117.109,777.5,-1995439.23644,-3897920.22841,4622875.55139,49.2,100
727870,47.974,-117.428,667.8,-1970734.63053,-3797389.31829,4715437.49437,50.5,100
727883,47.034,-120.53,538.3,-2212441.05223,-3751486.47115,4644735.7049,54.9,100
727884,46.306,-119.304,120.1,-2160340.72595,-3849052.23284,4588896.49601,59.1,100
727885,48.12,-123.498,87.8,-2354356.93883,-3557315.1101,4725859.50627,50.8,100
727890,48.464,-119.517,396.2,-2087738.55906,-3687512.13868,4751540.6631,57.0,100
727900,47.308,-119.515,381.6,-2134580.25578,-3770554.25319,4665330.52253,59.1,100
727910,46.157,-123.883,2.7,-2467351.59817,-3674160.92445,4577354.75569,51.0,100
727918,45.621,-122.657,9.1,-2411258.18753,-3762128.22489,4535891.59176,53.6,100
727920,46.973,-122.903,57.3,-2368389.66479,-3660552.74642,4639759.0697,50.0,100
727923,46.973,-123.93,3.7,-2433598.97105,-3617484.36723,4639719.88637,51.7,100
727924,46.117,-122.894,6.1,-2405308.60239,-3718894.88306,4574276.29918,52.6,100
727925,47.238,-123.141,82.6,-2371784.40941,-3632625.17162,4659830.32863,51.1,100
727928,47.483,-122.767,135.3,-2337196.32911,-3631210.18929,4678320.35489,49.4,100
727930,47.444,-122.314,112.8,-2310113.79761,-3652262.54931,4675372.31344,52.3,100
727934,47.493,-122.214,8.8,-2301558.30631,-3652832.83581,4678978.41095,53.8,100
727935,47.53,-122.301,5.5,-2305480.05622,-3646767.90567,4681754.54049,53.4,100
727937,47.908,-122.28,184.7,-2287601.21418,-3621425.45102,4710162.46714,51.4,100
727938,47.268,-122.576,89.0,-2334531.53811,-3653776.27514,4662098.91672,50.8,100
727945,48.161,-122.159,41.8,-2268763.67521,-3608459.47005,4728867.46982,52.3,100
727970,47.938,-124.555,56.4,-2428100.45596,-3525652.96549,4712302.60413,49.5,100
727976,48.794,-122.537,45.4,-2264177.12519,-3548986.57378,4775532.33378,53.3,100
727985,48.522,-123.023,33.2,-2306570.4228,-3548687.47307,4755543.18614,53.2,100
740001,41.2,-74.623,128.3,1274425.54809,-4634037.85353,4179245.22523,55.0,100
740002,37.5,-105.167,3114.1,-1326186.71025,-4892312.94456,3863459.84278,42.6,100
740030,40.183,-112.933,1325.6,-1901760.86752,-4494874.47897,4094385.76781,43.9,100
740035,32.65,-114.617,64.9,-2239196.76098,-4886998.45004,3421375.89446,67.3,100
740035,32.65,-114.617,64.9,-2239196.76098,-4886998.45004,3421375.89446,67.3,100
742010,48.141,-123.414,4.0,-2348150.75719,-3559264.82805,4727355.61145,51.1,100
742060,47.15,-122.483,98.2,-2333771.3881,-3665686.9712,4653193.70472,51.8,100
742071,47.083,-122.583,91.4,-2343102.39342,-3666203.23432,4648119.80198,51.0,100
742077,36.437,-79.851,211.2,905274.807942,-5057129.6196,3767437.96688,57.8,100
742078,43.779,-71.754,153.9,1444196.97019,-4380693.40466,4390501.6143,47.0,100
742079,38.915,-82.099,196.0,683104.598886,-4922238.50613,3985102.4,58.2,100
742300,46.427,-105.883,799.8,-1205425.63911,-4236449.90414,4598670.30714,46.3,100
742513,33.942,-96.394,212.8,-589902.997277,-5264080.01001,3541229.97471,71.2,100
743312,34.05,-94.401,108.2,-405954.48542,-5274645.86896,3551103.7529,70.4,100
743700,44.05,-75.733,209.7,1131598.77151,-4450146.04055,4412232.11991,51.9,100
743945,42.933,-71.436,67.4,1489011.34057,-4433721.05047,4322101.11183,53.7,100
743946,42.783,-71.517,61.0,1486333.59438,-4446566.90803,4309881.60197,50.7,100
744104,42.427,-73.289,363.9,1355886.7701,-4516255.60049,4280978.15971,51.2,100
744214,40.483,-85.683,263.0,365703.618879,-4844477.25895,4119094.99683,64.9,100
744214,40.483,-85.683,263.0,365703.618879,-4844477.25895,4119094.99683,63.7,100
744550,41.614,-90.591,228.6,-49260.4891207,-4775495.80989,4213798.52993,72.1,100
744652,37.811,-88.549,120.7,127760.045035,-5043794.90432,3888965.80631,64.3,100
744653,38.149,-89.699,164.0,26384.5462316,-5022289.82141,3918564.68001,67.2,100
744655,41.77,-88.481,216.4,126291.962969,-4762541.85776,4226729.09927,69.3,100
744656,38.379,-88.413,132.9,138654.843098,-5004603.39181,3938591.42014,66.0,100
744657,38.515,-89.092,162.8,79189.6261803,-4996532.50992,3950433.75174,67.2,100
744658,38.665,-88.453,143.9,134627.34698,-4984941.34741,3963437.30098,64.2,100
744659,38.722,-88.176,146.9,158599.852119,-4980280.79011,3968377.94992,65.0,100
744660,40.817,-87.05,212.1,248782.314897,-4827653.83446,4147202.95607,67.8,100
744662,39.534,-89.328,189.6,57773.2362887,-4925611.34581,4038336.27083,68.1,100
744663,39.639,-90.778,216.4,-66785.1611409,-4918088.28708,4047337.87672,72.1,100
744665,42.121,-87.905,193.9,173209.786422,-4734972.09798,4255712.25454,73.0,100
744666,39.78,-90.238,190.2,-20389.3591942,-4908476.93134,4059364.88576,70.1,100
744667,46.091,-94.361,350.5,-336956.150522,-4418451.88868,4572520.64061,57.9,100
744672,40.158,-89.335,182.0,56656.1579203,-4881222.50859,4091526.64081,69.3,100
744860,40.639,-73.762,3.4,1355300.39568,-4653452.6208,4132087.05538,57.7,100
744864,40.734,-73.417,24.7,1381337.64252,-4638631.58382,4140100.55178,57.1,100
744865,40.844,-72.632,20.4,1442376.0395,-4611651.96767,4149346.36535,52.5,100
744904,42.717,-71.124,45.4,1518404.45055,-4440965.79289,4304487.06277,52.9,100
744907,42.212,-71.114,193.5,1531473.93511,-4476638.40737,4263204.20736,50.1,100
744910,42.2,-72.533,73.5,1420388.29771,-4513959.91258,4262136.22587,51.8,100
744915,42.158,-72.716,82.6,1406896.39828,-4521471.01924,4258685.12606,54.3,100
744989,42.493,-79.272,203.0,876813.068237,-4628004.00141,4286278.53205,60.3,100
744994,42.85,-73.95,115.2,1294844.45594,-4500831.71377,4315378.19003,62.7,100
745046,36.988,-120.111,77.1,-2558981.26621,-4412521.6464,3816375.89632,59.1,100
745048,39.49,-121.618,57.9,-2584022.59821,-4197313.59734,4034483.58329,63.3,100
745056,33.038,-116.916,424.6,-2423005.15859,-4772700.37133,3457723.84795,51.9,100
745057,34.259,-118.413,305.7,-2511108.56875,-4641680.60516,3570400.09944,55.2,100
745058,36.936,-121.789,48.8,-2688909.33291,-4338626.44566,3811747.76602,51.4,100
745090,37.406,-122.048,11.9,-2691755.46161,-4299689.60302,3853289.30551,56.1,100
745160,38.267,-121.933,18.9,-2652117.04135,-4255339.16331,3928767.14036,58.4,100
745310,38.967,-104.817,2003.2,-1270272.33995,-4802018.33568,3990729.04212,54.3,100
745430,37.702,-98.747,595.0,-768447.7652,-4994424.5765,3879690.67411,71.0,100
745431,37.328,-95.504,264.9,-487078.095876,-5054800.51035,3846562.59596,71.2,100
745700,39.833,-84.05,250.9,508434.053638,-4878375.00252,4063924.54576,61.5,100
745940,38.817,-76.867,86.0,1130643.11311,-4846004.08143,3976562.42083,63.7,100
745944,39.281,-76.611,6.1,1144754.99204,-4809273.94258,4016516.57144,68.3,100
745946,38.308,-75.124,3.7,1286543.93415,-4843351.17662,3932329.92305,63.2,100
745966,39.008,-74.908,7.0,1292155.93282,-4791602.75733,3993011.59207,59.0,100
745980,37.083,-76.36,3.1,1201375.56964,-4950766.11691,3824747.4103,63.8,100
745985,36.631,-80.018,286.8,888319.97223,-5047184.47933,3784781.447,57.5,100
746110,35.283,-116.633,75.6,-2336590.87819,-4659359.36063,3663584.84619,57.7,100
746110,35.283,-116.633,75.6,-2336590.87819,-4659359.36063,3663584.84619,57.0,100
746120,35.688,-117.693,679.7,-2410492.14977,-4592674.20815,3700526.13136,59.6,100
746140,36.25,-115.033,570.0,-2179216.04961,-4666325.16154,3750935.47658,62.4,100
746141,36.583,-115.683,954.9,-2222638.45987,-4621810.45712,3780903.55427,56.9,100
746410,36.297,-99.769,667.8,-873340.487684,-5072463.44227,3755198.34295,73.4,100
746710,36.667,-87.483,174.7,224949.383872,-5117345.34156,3787919.83401,68.6,100
746716,36.965,-86.424,160.9,318252.884433,-5092523.5232,3814387.13525,63.4,100
746720,36.568,-87.481,181.1,225416.249538,-5123889.3352,3779105.59121,65.2,100
746925,35.57,-77.05,11.6,1163957.98165,-5061804.91312,3689494.82084,64.1,100
746929,35.0,-77.982,41.8,1089081.24336,-5115821.06437,3637890.88487,60.8,100
746930,35.133,-78.933,74.4,1002400.14742,-5124898.68433,3649986.69122,66.5,100
746935,35.654,-79.895,205.1,910360.05854,-5108150.20911,3697184.54765,61.6,100
746936,35.379,-78.734,60.4,1017113.84141,-5105924.35382,3672265.3988,77.9,100
746939,35.933,-79.064,156.1,980906.268285,-5076593.73475,3722266.32443,64.6,100
746940,35.46,-77.965,40.8,1084460.42202,-5086704.03962,3679577.7239,62.1,100
746941,33.873,-88.49,69.2,139693.631103,-5299339.30695,3534797.76176,66.0,100
746941,33.873,-88.49,69.2,139693.631103,-5299339.30695,3534797.76176,64.0,100
747020,36.333,-119.95,70.7,-2568236.3046,-4457294.17444,3758063.76318,58.5,100
747040,34.056,-117.6,289.3,-2450846.20572,-4688036.40656,3551756.59204,54.2,100
747043,34.083,-118.033,90.2,-2485338.61669,-4667754.4506,3554126.01375,58.7,100
747185,32.834,-115.579,-17.7,-2316135.24633,-4838697.60873,3438494.70375,65.2,100
747186,32.626,-116.468,805.0,-2396798.08436,-4813964.42323,3419533.6187,47.4,100
747187,33.627,-116.159,-36.0,-2343742.36169,-4771729.90309,3512051.96216,70.2,100
747188,33.619,-114.714,120.4,-2222926.5985,-4829880.03136,3511399.68551,67.6,100
747320,32.85,-106.1,1267.4,-1487677.07931,-5154178.14711,3440682.60977,71.6,100
747335,30.586,-100.649,652.3,-1015625.49438,-5401395.05954,3226797.6813,75.1,100
747355,31.917,-98.6,423.1,-810375.216991,-5358356.41521,3352846.54436,72.9,100
747360,36.017,-102.55,1216.2,-1122500.46033,-5042444.04728,3730432.72101,67.9,100
747390,32.819,-97.361,209.4,-687438.144704,-5321337.22502,3437219.90995,74.9,100
747400,30.511,-99.766,533.1,-932965.391504,-5420469.12106,3219575.87496,74.3,100
747460,30.589,-96.365,93.0,-609230.128884,-5461524.51178,3226799.40499,72.7,100
747540,31.335,-92.559,25.6,-243456.884719,-5447352.73585,3297687.83479,71.3,100
747560,29.692,-82.276,37.5,745292.778738,-5494968.14681,3140778.94338,68.7,100
747570,30.412,-89.081,12.8,88298.7196791,-5504581.19112,3209851.43541,69.7,100
747580,33.496,-90.087,40.5,-8084.6812782,-5324342.06831,3499986.67428,68.5,100
747590,31.282,-89.253,46.0,71129.3762562,-5455397.78361,3292677.74979,66.8,100
747680,33.483,-90.985,39.0,-91542.6424322,-5324355.66551,3498783.33698,69.4,100
747686,30.417,-88.917,10.1,104048.971381,-5504023.00851,3210328.08737,71.6,100
747688,30.464,-88.532,5.5,140962.993346,-5500556.67333,3214817.95174,65.5,100
747750,30.067,-85.583,5.2,425471.946919,-5508135.60688,3176806.26977,70.5,100
747760,30.836,-85.184,34.4,460193.932346,-5462010.77807,3250312.44298,73.4,100
747761,30.846,-85.601,25.9,420385.300618,-5464641.41945,3251259.98424,71.8,100
747770,30.417,-86.683,11.6,318521.057564,-5495785.1163,3210328.84681,70.3,100
747804,32.017,-81.133,12.5,834377.789877,-5348377.0108,3362036.55009,64.7,100
747805,32.483,-81.737,57.0,773993.454027,-5329624.2413,3405763.64978,62.6,100
747806,32.955,-84.264,242.6,535444.515162,-5330570.18728,3449904.00522,62.3,100
747807,33.017,-85.067,207.9,460362.041009,-5333791.86007,3455652.98233,63.0,100
747808,33.98,-83.963,323.4,556854.193968,-5265402.93714,3544787.92317,72.8,100
747809,33.983,-83.668,287.4,583932.979298,-5262251.53639,3545043.75084,64.2,100
747810,30.967,-83.2,71.0,648135.685117,-5435429.14228,3262793.40342,68.2,100
747812,34.013,-84.599,317.0,498180.410279,-5269216.66325,3547819.26207,64.0,100
747820,30.336,-81.515,12.5,812936.651256,-5449244.63506,3202582.42831,67.9,100
747830,26.079,-80.162,3.4,979469.359682,-5648186.03772,2786927.30792,76.8,100
747870,29.183,-81.048,9.5,867195.239876,-5505100.42276,3091630.20401,70.6,100
747880,27.85,-82.517,4.3,734965.49019,-5595445.70123,2961820.08254,75.7,100
747900,33.967,-80.467,73.5,876995.304357,-5222238.3082,3543452.40697,65.5,100
747910,33.683,-78.933,7.6,1019836.65012,-5214045.0297,3517246.33948,65.0,100
747915,33.812,-78.724,9.8,1037295.37777,-5202496.67302,3529144.92251,64.3,100
747917,32.9,-79.783,4.3,950829.930041,-5275509.02422,3444654.55463,62.5,100
747917,32.9,-79.783,4.3,950829.930041,-5275509.02422,3444654.55463,63.7,100
747918,33.317,-79.317,12.2,989023.273083,-5242783.81594,3483397.8723,61.6,100
747918,33.317,-79.317,12.2,989023.273083,-5242783.81594,3483397.8723,60.0,100
747930,27.651,-80.42,8.5,940927.865542,-5574933.59176,2942306.12938,75.3,100
747931,28.062,-81.754,44.5,807837.372873,-5574297.75887,2982591.05383,74.3,100
747940,28.483,-80.567,3.1,919510.809288,-5534529.84172,3023662.41293,74.0,100
747940,28.483,-80.567,3.1,919510.809288,-5534529.84172,3023662.41293,75.0,100
747946,28.617,-80.683,3.1,907154.733789,-5529376.08248,3036707.54258,72.1,100
747950,28.233,-80.6,2.4,918472.25249,-5548041.12634,2999280.6181,75.9,100
749045,27.456,-81.342,19.2,852604.561164,-5599243.51988,2923153.48967,72.7,100
749048,29.845,-82.048,60.1,765991.009689,-5483638.70196,3155512.05757,68.7,100
749171,35.135,-118.439,1219.5,-2487225.86119,-4592553.48567,3650827.16431,44.9,100
749171,35.135,-118.439,1219.5,-2487225.86119,-4592553.48567,3650827.16431,45.9,100
749179,36.9,-121.417,72.2,-2661944.45574,-4358056.89354,3808567.69312,53.0,100
749483,34.147,-83.561,290.2,592616.71005,-5251028.35058,3560115.85586,62.2,100
749484,37.082,-121.597,86.3,-2669260.97207,-4339330.86721,3824709.04065,52.5,100
749485,40.554,-124.133,119.2,-2723111.47729,-4017033.2049,4124995.26496,49.3,100
749486,39.224,-121.003,961.0,-2548828.33828,-4241459.64407,4012220.09787,52.5,100
